SampleName	HALLMARK.ADIPOGENESIS	HALLMARK.ALLOGRAFT.REJECTION	HALLMARK.ANDROGEN.RESPONSE	HALLMARK.ANGIOGENESIS	HALLMARK.APICAL.JUNCTION	HALLMARK.APICAL.SURFACE	HALLMARK.APOPTOSIS	HALLMARK.BILE.ACID.METABOLISM	HALLMARK.CHOLESTEROL.HOMEOSTASIS	HALLMARK.COAGULATION	HALLMARK.COMPLEMENT	HALLMARK.DNA.REPAIR	HALLMARK.E2F.TARGETS	HALLMARK.EPITHELIAL.MESENCHYMAL.TRANSITION	HALLMARK.ESTROGEN.RESPONSE.EARLY	HALLMARK.ESTROGEN.RESPONSE.LATE	HALLMARK.FATTY.ACID.METABOLISM	HALLMARK.G2M.CHECKPOINT	HALLMARK.GLYCOLYSIS	HALLMARK.HEDGEHOG.SIGNALING	HALLMARK.HEME.METABOLISM	HALLMARK.HYPOXIA	HALLMARK.IL2.STAT5.SIGNALING	HALLMARK.IL6.JAK.STAT3.SIGNALING	HALLMARK.INFLAMMATORY.RESPONSE	HALLMARK.INTERFERON.ALPHA.RESPONSE	HALLMARK.INTERFERON.GAMMA.RESPONSE	HALLMARK.KRAS.SIGNALING.DN	HALLMARK.KRAS.SIGNALING.UP	HALLMARK.MITOTIC.SPINDLE	HALLMARK.MTORC1.SIGNALING	HALLMARK.MYC.TARGETS.V1	HALLMARK.MYC.TARGETS.V2	HALLMARK.MYOGENESIS	HALLMARK.NOTCH.SIGNALING	HALLMARK.OXIDATIVE.PHOSPHORYLATION	HALLMARK.P53.PATHWAY	HALLMARK.PANCREAS.BETA.CELLS	HALLMARK.PEROXISOME	HALLMARK.PI3K.AKT.MTOR.SIGNALING	HALLMARK.PROTEIN.SECRETION	HALLMARK.REACTIVE.OXYGEN.SPECIES.PATHWAY	HALLMARK.SPERMATOGENESIS	HALLMARK.TGF.BETA.SIGNALING	HALLMARK.TNFA.SIGNALING.VIA.NFKB	HALLMARK.UNFOLDED.PROTEIN.RESPONSE	HALLMARK.UV.RESPONSE.DN	HALLMARK.UV.RESPONSE.UP	HALLMARK.WNT.BETA.CATENIN.SIGNALING	HALLMARK.XENOBIOTIC.METABOLISM
VanAllen.antiCTLA4.2015.p049.ar.778078	0.41400932786353045	0.4659554883258575	0.5189435716704099	0.270973341599063	0.33570555298496724	0.16758268217237846	0.4219572364417278	0.1990869721346645	0.35675683699526384	0.33957262240129843	0.4508780217747016	0.3677748680009697	0.3916888614056203	0.33736383082592347	0.23823212799174812	0.2193477362521098	0.35340827713643813	0.4412919471970184	0.31813799243343455	0.2620273658329096	0.321976706462528	0.30160116374749646	0.3010691109903547	0.29454018800868637	0.23706279746641956	0.7272585187902644	0.6749007446749071	-0.12179443716658193	0.2761718309290106	0.5881911775823065	0.48627067573494753	0.6291361931814096	0.3729331021841053	0.1502639013242951	0.3826927391998755	0.5194206349281507	0.35997483880657866	-0.15856856782064055	0.35622733469051093	0.46906022087181276	0.5978922837562686	0.47904190432950755	-0.05794298292762798	0.5107018095020218	0.29094550067057684	0.5315633722172041	0.4668394370004241	0.31142561844693867	0.25710767927877093	0.2326728476535573
VanAllen.antiCTLA4.2015.p050.ar.700736	0.46108403358082073	0.23811652136071673	0.4729732773297086	0.34185054390114156	0.2667191532387837	0.11475797479439837	0.38147084586916524	0.17090951539652727	0.379502863172373	0.25895388130963415	0.2880465916124975	0.4183751973620178	0.4661302053996649	0.3224927464232791	0.16074169634633942	0.1322062433078505	0.3811616078521195	0.4788006478077683	0.32507668912060744	0.3015864223403076	0.3093894520052561	0.259879421980149	0.1745314356525852	0.08844268160795435	0.067883634241731175	0.4222958831803205	0.38265234032650675	-0.19597961775589712	0.10984542499395111	0.5796523920061263	0.5128928538968319	0.683638174063043	0.4289239768221457	0.1386324596098097	0.3325182211165315	0.6064186250118093	0.3088717760044906	-0.1777349338663614	0.3441693245988731	0.416637934616704	0.6226540728892186	0.4552252014767808	-0.02678858720585592	0.47417578402548444	0.16138066785807545	0.5492123737693961	0.43662159358372105	0.2850712893924718	0.26356530743865003	0.1753727941164143
VanAllen.antiCTLA4.2015.p079.ar.753064	0.4418279114217822	0.2158712492294497	0.44407981471851893	0.3133133757137972	0.31494101000002567	0.13800264377223756	0.4160666193163156	0.15551633330640657	0.3617044243981562	0.24372687536933998	0.26045365213243166	0.4361156418903779	0.4223144745336041	0.357361805256065	0.18861662981767485	0.13744276574275593	0.3946538505073414	0.44326237807680285	0.36773400752948254	0.3742319044384155	0.29957547057784545	0.3288401014136147	0.20538419569554292	0.06917270087151482	0.06631334406840032	0.49264053968674626	0.4070443287543051	-0.2265647907731139	0.09605902662612405	0.5822747718082835	0.48992372270660495	0.6817503275071561	0.471559833935941	0.17023518057046308	0.3600101619264617	0.5581850213984524	0.3570151460947722	-0.16890526188273844	0.36701995522273057	0.45285673940646975	0.5936184163910275	0.46165707223436414	-0.035508713206583414	0.5153577969119512	0.2547392476134484	0.5635681940905913	0.4568105286045529	0.3409983900219415	0.3013964027822491	0.17839966579507782
VanAllen.antiCTLA4.2015.p080.ar.674135	0.4466040051008223	0.3246446138697777	0.47458486998599614	0.38669107733031904	0.3119635619314867	0.13377365350899884	0.4310447476160497	0.12080247314905784	0.3693384640697536	0.3035394472713919	0.3638782030264805	0.45350450921876023	0.5517494598275525	0.43168648327954007	0.17610302896474173	0.14016813219594731	0.37751610942580555	0.5727604140019945	0.38443441801577444	0.282249062626796	0.2920978838706244	0.37924608396996595	0.26110320842293266	0.17401843924378324	0.13857770433002	0.498483081764093	0.4687783146932819	-0.21325087468538137	0.19126252534035024	0.6165563937325828	0.5543493389080264	0.7516875841468482	0.5584848015392798	0.16693449638773605	0.34257108187962826	0.5834336373139647	0.36941132285760486	-0.18741199519757848	0.363620607489939	0.4722646159764324	0.601833040543113	0.4867981008268738	-0.011271574309457522	0.5291982311392042	0.29436751887604035	0.5793100702039468	0.5051391128933045	0.34128069777553777	0.30662315774258875	0.2091657870125682
VanAllen.antiCTLA4.2015.p081.ar.661579	0.4273770941135842	0.20700752996636482	0.4974741607005456	0.4059087553428839	0.3348480311021229	0.12127067888870062	0.3795272828989278	0.16922578898508114	0.37266551677424703	0.22747997502877892	0.27994241138221426	0.37187032162868416	0.3043794914359653	0.4332133014317556	0.22697403528891355	0.15163004743025424	0.37553235941162266	0.3382677373146511	0.37661265227950713	0.3315653442605919	0.30084881536428376	0.3637140152117906	0.20984502629674304	0.08880452941908323	0.094942271991752	0.4111003172277429	0.3629099512481771	-0.2169690869765614	0.14943430942946653	0.5424985568089766	0.5134157984195014	0.6285867498125912	0.3965489454696535	0.2560443535573232	0.43450451933461365	0.5280235318837646	0.36923197470647373	-0.16280723683414253	0.3564013713068593	0.45058309970707044	0.620315944852781	0.47640673957504687	-0.07770234531451954	0.5323185118417058	0.24039611658887153	0.5537364110167963	0.5289027554178289	0.2888180491944626	0.28657677880157395	0.1880647542964016
VanAllen.antiCTLA4.2015.p083.ar.778609	0.4860154206879159	0.35018469599070046	0.4909326986108124	0.3203866401729518	0.2846411336007023	0.15004522775731846	0.3844713351276278	0.16161258520287544	0.3713233027417322	0.23442902103000104	0.36157909267172633	0.40351234646031914	0.3406031460067617	0.33767602443876815	0.20583476360078423	0.17342459757216308	0.3938212041943321	0.3631529880254432	0.33462800566925477	0.27032152310125607	0.3095848265548977	0.288845925006827	0.22600703960376742	0.15230136352191295	0.1078586415814305	0.5663483165821755	0.5124400393070849	-0.19070735471737935	0.15751869525700257	0.5358596217510407	0.4967815489149852	0.6792605193489725	0.44217048109027096	0.19847242228607315	0.38070827471240326	0.6129658815661424	0.3235851973406967	-0.1976536540065026	0.380542905559867	0.4470629440715696	0.6227076511954857	0.49480049076498517	-0.06452807108950094	0.48532703453595477	0.21368984726004686	0.559004856213591	0.4771740932137591	0.3505766215138842	0.30644383193713626	0.19488378124702255
VanAllen.antiCTLA4.2015.p085.ar.779183	0.4001356437937643	0.5086081254816662	0.4895169886361493	0.429989285293325	0.36231389875486664	0.22555956147853645	0.49749208200474293	0.13241267270277426	0.39531856386017156	0.3193714904440574	0.4676764021139608	0.369779573958396	0.44825325545294314	0.5339281768267317	0.19030187276292587	0.1741462098741807	0.32130988557569046	0.49375925210627597	0.3450257996095775	0.3595310070012909	0.2674606317111984	0.37854678911633216	0.34806924294354163	0.35859552424423174	0.313222786813825	0.709432807238293	0.6774912743714011	-0.17999609792757956	0.31019780698467103	0.6335773408630949	0.5228871825649134	0.6283814854092528	0.3767285353131958	0.20716343795388856	0.37123262715332417	0.44379059735023624	0.4066571670056731	-0.19622218682869486	0.34448484602059026	0.4764701803022573	0.5622505661757498	0.46894056313625354	-0.07336105922158896	0.5856063812757345	0.4461570601862807	0.5537096272053118	0.49375538480949227	0.3581877324938707	0.349071106322301	0.21274681545735397
VanAllen.antiCTLA4.2015.p086.ar.775133	0.4777343428215473	0.25648096919283536	0.4930840513203732	0.38647313285816093	0.3055117500896942	0.12124947403222205	0.3954259302811623	0.233560059164549	0.35761238107967647	0.2699586247366076	0.3263728571558463	0.41812523106381044	0.441436347007435	0.33304574809943965	0.17632411007651758	0.137283672395336	0.37841532227271085	0.4576134452866474	0.3633013921149046	0.347774809410898	0.28869682852541906	0.30644755306940086	0.20011942509895025	0.14499126068295343	0.09159549653247206	0.5259087184229769	0.4277080561717152	-0.23829208676602476	0.1826688758348832	0.575977655198029	0.5071767566177302	0.687260353332914	0.4104429900030106	0.19755536125643766	0.3939519334008898	0.5916046408991199	0.33048328031079754	-0.12076866181138735	0.3820357880344726	0.4027888549044957	0.6151235025357733	0.4375950711837944	-0.033112090040906594	0.5105204578657117	0.20545181890290654	0.5472678528470858	0.4893525170938345	0.339394238041391	0.3433497110608687	0.17038890485442665
VanAllen.antiCTLA4.2015.p088.ar.712420	0.4060198833123641	0.4625998579257729	0.49104490510245635	0.17401110186584065	0.30399662088679097	0.1445817147288796	0.4144760289644929	0.17819484578192069	0.42499385112310367	0.23538856111936138	0.3892219087073226	0.40757599850821175	0.4980434653345146	0.24390176914577935	0.20913276579972667	0.18261886250659534	0.35219023714440195	0.5238296831610739	0.35144476922060114	0.2983587407723376	0.3198442355714205	0.3111767956141154	0.26748526133220957	0.22384533222700917	0.18152424151965096	0.6587425566022531	0.6074612362114586	-0.20013286324641658	0.17111973636824948	0.6132548948256221	0.552416802966736	0.6780827181697038	0.42736578321223	0.11417293384363196	0.36122355482604734	0.5133266869045499	0.33384916428028466	-0.15474501486709594	0.3530951943825191	0.48779074693208385	0.6084420701520822	0.4528383544150615	-0.01138734171493232	0.4543014713015159	0.28844148771664674	0.5915894032078897	0.454772964457174	0.3494312427514034	0.25815485707069374	0.1765811913748309
VanAllen.antiCTLA4.2015.p090.ar.757338	0.4193773466421531	0.25465019850682835	0.48069720918825415	0.3252788211954439	0.3095301919325691	0.12119415803757004	0.36619585657720527	0.12087715611129922	0.4368459335926071	0.22937833640031655	0.29573369930007926	0.41365882933222003	0.4746823206360471	0.33998057991323116	0.16356779923128378	0.11189577285065777	0.34968869274275804	0.5201708777758334	0.3459427141618981	0.36687152135992623	0.2899315097010317	0.299214609126385	0.20353617068172053	0.11939603342917073	0.08128256551182667	0.4975172270668614	0.42371716751496347	-0.18991531959812186	0.16436856375978462	0.6010884154127264	0.506988741113609	0.6950748308368986	0.4797120601528755	0.1803256964358675	0.41796968636650744	0.5397296234921897	0.31567809955828074	-0.1434002624614048	0.3366433670853136	0.406868524519519	0.6032396858866526	0.435208321988629	-0.03704383099120229	0.5137266677836966	0.2125298314102285	0.5647094960747016	0.49968632350439984	0.30651939450663634	0.33197559605662674	0.14996359700386946
VanAllen.antiCTLA4.2015.p091.ar.701663	0.4696371358224121	0.32228196233375134	0.5105902372655925	0.47102056657955127	0.34121107904394654	0.1721716490929175	0.4575577631840905	0.15523102192985264	0.4272219673524835	0.30183837049918194	0.3768787196228623	0.39952971002160537	0.5247468456165334	0.480999449095607	0.22330414418416514	0.2045240958290139	0.3600563484572274	0.5613715132342624	0.3599078121835307	0.39093488298435314	0.2954849283763283	0.40621504726409646	0.25878125267265223	0.2062670863968318	0.158045179065865	0.5583633772905886	0.5174760234411141	-0.1743265487877453	0.23985665652870264	0.6380648320826465	0.5278546960979915	0.6764951627833137	0.4510608750908098	0.2583142984997369	0.45458282679177026	0.5302670373122739	0.39477783898669006	-0.19507794531990144	0.3551846563682168	0.4539109652398759	0.5550189548376996	0.4537030079337049	-0.021144112878083106	0.5608269788056072	0.3764356459367713	0.554019384722106	0.5337778472215926	0.3509218996000871	0.4828269108495202	0.2249869607168712
VanAllen.antiCTLA4.2015.p098.ar.083781	0.4340841158843958	0.3148846815740857	0.49777114243622217	0.34811243469182207	0.2955245582011012	0.1584630584279817	0.4262531872671663	0.1667819652344038	0.42032873137074134	0.29464148708964044	0.34622391202471176	0.42625217508415114	0.46923430573114017	0.3558012716642295	0.19978188938673241	0.16608074476155324	0.41203019052626505	0.5047012105381664	0.3707605156975658	0.3881909307251061	0.29377393033801225	0.32734595494318913	0.24665915949334455	0.1544467834002995	0.13967177167115066	0.6177757744261672	0.5292493471509072	-0.18792507156077595	0.16985753412390997	0.5991351706801527	0.5352293089260004	0.7008894973373206	0.49344838898970633	0.21700408530156823	0.3679276101532879	0.5537313449109416	0.3586877653244957	-0.18528274502689332	0.36837874755346034	0.4398121224765742	0.6128115315541293	0.4555279730966879	0.012035333491973634	0.5000048780333876	0.26927126931221074	0.5708561390311182	0.48608682572374956	0.3166252311308222	0.3160712129556306	0.19710696881983472
VanAllen.antiCTLA4.2015.p118.ar.772780	0.46538531201268335	0.3610057354769987	0.532347379636502	0.3992236030884766	0.34332885375979	0.17323972538549606	0.4536577432800495	0.17508008968599786	0.3613179444675707	0.288498951162672	0.3799428853607453	0.35975803868393685	0.3676804641899583	0.5151286147776498	0.17518586852842735	0.1455689608805638	0.37789783532046123	0.41872994433840255	0.32778128133317425	0.2884167925708474	0.27245603181352	0.31178448060640285	0.2688010263062365	0.25168596854192465	0.1893220756545805	0.4823488364750934	0.47066055047276195	-0.2251520584026229	0.26846405198076867	0.5628096086659329	0.4853259584663828	0.6345290915500931	0.3296319537073791	0.1978503335623648	0.34836554112423235	0.4937873243651237	0.3273814328594457	-0.15305776531412624	0.3007089119429755	0.44436667228326254	0.6498003340672673	0.4005470600251691	-0.043015283393265054	0.5610886545698159	0.2949395529326192	0.5166187804423967	0.5844467747659438	0.27143227667183784	0.26962046753946356	0.2026339218046814
VanAllen.antiCTLA4.2015.p119.ar.770872	0.4461997418700528	0.22491890443696003	0.4936109252918903	0.215015364347672	0.2540808241549555	0.08185192092111981	0.3774097008559994	0.15321888686146407	0.3720651408452909	0.15370200572323492	0.24802860076855002	0.38539238022867595	0.44434604381561005	0.2543309097512869	0.14573708390265575	0.09928031215966071	0.3531750472218258	0.4698408940177771	0.30239361308411095	0.24879573019107962	0.29010658259126404	0.2416848046804416	0.17730582581279755	0.09088151107386454	0.04563735456007893	0.3832700690294701	0.34455127839980887	-0.20498665111745648	0.1152194957215946	0.5728718632733905	0.4983257759611235	0.6883480651552853	0.4261824847237829	0.1525863319627077	0.3026696389795613	0.593101740759921	0.27398960886924945	-0.12091877025840371	0.3139853462109948	0.44003892179560133	0.6378827034934705	0.4022246978548574	0.017857976555045507	0.45142707463612186	0.1617210955983542	0.5318302433829699	0.47448835875048817	0.24607708876426007	0.1919353714278882	0.12290087512100098
VanAllen.antiCTLA4.2015.p123.ar.779596	0.41151292599966427	0.226115454337663	0.4925875325088904	0.1881282404557767	0.2736578604869783	0.0056846218777617625	0.40449333846421337	0.14057426736807327	0.3941181401178857	0.1382019404843626	0.24987950592824282	0.41704201164845306	0.4330792753188506	0.2479153817673717	0.15766459574726688	0.12118271989344596	0.3438803770041834	0.45399105873233303	0.3099861832646209	0.3083643250876207	0.28434528891882194	0.30055008684178636	0.20219083630294177	0.10627883788612534	0.05797082485312576	0.39577501298093687	0.340891249123143	-0.2237276243192506	0.08443203170789051	0.5533551859705276	0.5185901631273233	0.7131000399407376	0.4769209296502614	0.12318051729933938	0.3380045411423886	0.5723565181299233	0.3460726799695159	-0.16077017385446443	0.3054953961026906	0.4721733959331668	0.6434853068350942	0.3716635665204891	-0.005866333841272618	0.5077930139521977	0.2513202697826347	0.5716491261060247	0.5082271241610672	0.30032868931533013	0.23357412069080538	0.10288764802695877
VanAllen.antiCTLA4.2015.p126.ar.675767	0.44720932265124674	0.27896966155126945	0.5145225177373952	0.3496359366437969	0.30079087910133684	0.14026697635177443	0.42277540660990015	0.13959442558704632	0.4330236677364295	0.23375833272109195	0.31293756442987636	0.42895493759116937	0.5349788683890755	0.4071008080028738	0.19111507150800533	0.1772947857289245	0.4036348715968445	0.5606654430684879	0.34579261081196233	0.32780948996225373	0.30642609082522443	0.320381781538872	0.24501654725104857	0.15003211307598227	0.10528364413835298	0.45958681665086676	0.43215223336505015	-0.19301595736170868	0.1711439251863918	0.6058372642704524	0.5712982553531666	0.7361902308679963	0.44905088830950707	0.18827868058169156	0.3859275215387431	0.5875688664609103	0.3254503955565231	-0.16889047215892725	0.3243891132242346	0.4665438958024878	0.6402038360745862	0.45327175425951965	0.003957317477807577	0.5042590769490186	0.2610695102521899	0.5811996716389448	0.4966116620937955	0.30530938594306056	0.3236656607322198	0.1802954752571205
